window,trimestre,realizzato,fed,err_fed,mio_migliore,err_migliore,mio_peggiore,err_peggiore
2007-2010,2007Q1,1.2087836914185912,2.4,1.1912163085814087,diag3/gaussian_ar1,1.8421824803881437,diag3/student_t_ar1,2.221877231767655
2007-2010,2007Q2,2.4695947150627617,3.25,0.7804052849372383,diag3/student_t_ar1,0.3533394535045975,diag3/student_t_ar1_shared,1.2699285801143434
2007-2010,2007Q3,2.3240880884577653,1.99,-0.3340880884577653,diag3/gaussian_ar1,0.5305648737522928,diag3/student_t,0.9297406035571054
2007-2010,2007Q4,2.5367271478347497,1.49,-1.0467271478347497,diag3/student_t_ar1,0.36761430643372783,diag3/student_t,0.5858982896339571
2007-2010,2008Q1,-1.6961606735480972,1.43,3.126160673548097,diag3/gaussian,4.403895359162036,diag3/gaussian_ar1,4.47208086840607
2007-2010,2008Q2,2.403069701864058,1.99,-0.4130697018640579,diag3/gaussian,0.015512198416645084,diag3/student_t_ar1,-0.8652428953200397
2007-2010,2008Q3,-2.0845363314131338,-0.52,1.5645363314131338,diag3/gaussian_ar1,3.164257005712112,diag3/student_t,4.4032846685050036
2007-2010,2008Q4,-8.472768957225274,-3.47,5.002768957225273,diag3/gaussian_ar1,6.306605912065443,diag3/student_t,9.037639466476566
2007-2010,2009Q1,-4.462803810727223,-3.57,0.8928038107272234,diag3/student_t_ar1_shared,-0.015319582648742447,diag3/student_t,3.3407250997267495
2007-2010,2009Q2,-0.7126911125331037,0.04,0.7526911125331037,diag3/student_t,0.07108205120626154,diag3/gaussian_ar1,-3.2314709192783226
2007-2010,2009Q3,1.412187087697636,5.2,3.787812912302364,diag3/gaussian,-0.1109679329964528,diag3/student_t_ar1_shared,-0.5588945573157031
2007-2010,2009Q4,4.394263592305325,4.32,-0.07426359230532498,diag3/student_t_ar1,-0.6911309277698003,diag3/student_t_ar1_shared,-1.4848000565849122
2007-2010,2010Q1,1.952133820572155,3.98,2.027866179427845,diag3/student_t_ar1_shared,1.744916084977377,diag3/student_t_ar1,2.384938036354889
2007-2010,2010Q2,3.926881074055233,4.96,1.033118925944767,diag3/student_t,0.23564558809974212,diag3/student_t_ar1,1.096005743893369
2007-2010,2010Q3,3.1201978026194954,2.27,-0.8501978026194954,diag3/student_t_ar1_shared,0.22494662180698732,diag3/gaussian,1.1361002181120128
2019-2021,2018Q4,0.5677817986818878,2.57,2.002218201318112,diag3/student_t_ar1,2.469794488372501,diag3/gaussian,3.458317481779427
2019-2021,2019Q1,2.520756202743435,1.43,-1.090756202743435,diag3/student_t_ar1_shared,-0.17604962427664184,diag3/gaussian,0.8264456723965581
2019-2021,2019Q2,3.382664959003589,1.5,-1.882664959003589,diag3/gaussian,-0.44080399153913996,diag3/student_t_ar1,-1.3415108315162567
2019-2021,2019Q3,4.762784209178728,1.91,-2.8527842091787274,diag3/student_t,-2.3250466539611385,diag3/student_t_ar1,-2.6327171860661913
2019-2021,2019Q4,2.755535957854649,1.22,-1.535535957854649,diag3/student_t,-0.7261426313424746,diag3/student_t_ar1,-1.0529566696308779
2019-2021,2020Q1,-5.16223383893778,-0.4,4.76223383893778,diag3/gaussian_ar1,5.809419771509672,diag3/student_t,7.1998103158614
2019-2021,2020Q2,-27.97614656719044,-14.27,13.70614656719044,diag3/gaussian_ar1,17.52853805704011,diag3/student_t,28.293436868227083
2019-2021,2020Q3,34.85500597467652,13.75,-21.105005974676523,diag3/gaussian_ar1,-13.973892678399551,diag3/gaussian,-32.305511311256986
2019-2021,2020Q4,4.611736044615711,2.58,-2.0317360446157107,diag3/gaussian,-0.27019127027174683,diag3/student_t_ar1_shared,-3.3835947752433926
2019-2021,2021Q1,5.701255644273506,6.86,1.158744355726494,diag3/gaussian,-0.5266867221090266,diag3/student_t_ar1,4.37313551648515
2019-2021,2021Q2,6.983331307653917,3.16,-3.823331307653917,diag3/gaussian_ar1,-0.01714032814299493,diag3/student_t,-2.617766980168068
2024-2025,2023Q4,3.419215575294809,2.41,-1.0092155752948089,diag3/student_t,-1.6648691558738935,diag3/gaussian,-2.409387011677166
2024-2025,2024Q1,0.8420915771010673,2.251,1.4089084228989326,diag3/gaussian_ar1,0.2298276804609145,diag3/student_t_ar1_shared,1.4598525511610783
2024-2025,2024Q2,3.5892686664036777,2.015,-1.5742686664036776,diag3/gaussian_ar1,0.11927848301367439,diag3/gaussian,-1.966703215404353
2024-2025,2024Q3,3.340152501559479,2.912,-0.42815250155947915,diag3/student_t_ar1,-1.330473028626034,diag3/gaussian_ar1,-2.385630324607124
2024-2025,2024Q4,1.8522267738050768,2.563,0.7107732261949233,diag3/student_t,0.08393084000273277,diag3/gaussian,-0.4164106099359357
2024-2025,2025Q1,-0.6484826392524012,2.631,3.279482639252401,diag3/gaussian,2.6590451630154615,diag3/gaussian_ar1,5.284139225092577
2024-2025,2025Q2,3.838033233381988,1.68,-2.158033233381988,diag3/gaussian_ar1,-1.3308957124358538,diag3/student_t_ar1,-2.3548253154127563
2024-2025,2025Q3,4.3753962528716,2.35,-2.0253962528716003,diag3/gaussian_ar1,-1.600563934193123,diag3/gaussian,-2.855251809142013
