window,fase,metodo,n,RMSE,MAE,Bias,corr,MDA,n_dir,SignAcc,RMSE_rel_ar2,RMSE_rel_mean
2019-2021,nowcast M2,diag3/gaussian,50,13.678802242901476,7.493454252688491,-0.13175932986261313,0.4009810826642718,0.78,50,0.9,0.6778487064116159,0.9457578561860758
2019-2021,nowcast M2,diag3/gaussian_ar1,50,8.72885625616548,5.757335318830143,1.7639139522582707,0.9329547998569536,0.72,50,0.9,0.432555703096389,0.6035166115565095
2019-2021,nowcast M2,diag3/student_t,50,13.770855032616527,7.731265265516007,-0.4286791268725173,0.5382162560941691,0.6,50,0.84,0.6824103532080165,0.9521224228718785
2019-2021,nowcast M2,diag3/student_t_ar1,50,12.443430142239922,7.838799595166661,0.5987058485736155,0.6243470976507821,0.66,50,0.9,0.616630233807043,0.8603437352150621
2019-2021,nowcast M2,diag3/student_t_ar1_shared,50,12.050171943906932,7.223988073684216,0.1636285172159382,0.8168639512890553,0.6,50,0.9,0.597142448524957,0.8331537061482981
2019-2021,nowcast M2,diag4/gaussian,50,8.107953822878153,5.135806574839558,0.4396530184346782,0.9393908260908175,0.78,50,0.9,0.4017870799568849,0.5605871690674
2019-2021,nowcast M2,diag4/gaussian_ar1,50,8.693493599260176,5.574907178045629,0.6368409584390694,0.9073706377102251,0.66,50,0.9,0.4308033178500143,0.6010716233192418
2019-2021,nowcast M2,diag4/student_t,50,9.48153120718056,5.734547200149168,-0.03322827299264043,0.9238623829914326,0.72,50,0.9,0.46985427155539006,0.6555568586071158
2019-2021,nowcast M2,diag4/student_t_ar1,50,9.162687365061734,5.738269279709902,-0.05331877296221197,0.787405740700767,0.64,50,0.9,0.4540540660922463,0.6335118678816362
2019-2021,nowcast M2,diag4/student_t_ar1_shared,50,9.001861504221578,5.678552156024071,0.1823068542324397,0.9107622425206741,0.62,50,0.9,0.44608439157015084,0.6223923035611272
2019-2021,nowcast M2,fed_overlap/gaussian,50,7.708789830123061,4.801703508539941,-0.004479944860662819,0.9523918003297648,0.7,50,0.9,0.38200663490545167,0.5329888110130142
2019-2021,nowcast M2,fed_overlap/gaussian_ar1,50,8.639248049256684,5.524656369377006,0.5960084319122074,0.9086545715084808,0.68,50,0.9,0.4281151968255631,0.5973210643033338
2019-2021,nowcast M2,fed_overlap/student_t,50,9.178576041961628,5.5760386750803255,-0.23846739589191324,0.9368847271308616,0.62,50,0.9,0.4548414244363422,0.6346104173551674
2019-2021,nowcast M2,fed_overlap/student_t_ar1,50,8.649628947855721,5.331479790102748,0.4768744509536107,0.9228597941259313,0.64,50,0.9,0.4286296189629545,0.5980388037830024
2019-2021,nowcast M2,fed_overlap/student_t_ar1_shared,50,7.828891637460809,5.059298679164442,0.6335290484157147,0.9508651016378052,0.66,50,0.9,0.3879582418733671,0.5412926979919174
2019-2021,nowcast M2,lbvar/-,50,7.90007897961212,5.950081328040483,-2.9836499138249972,0.8636054269597188,0.58,50,0.7,0.39148590803399075,0.5462146192906588
2019-2021,nowcast M2,qbvar/-,50,15.989433531690214,11.44343424964016,-2.4378929005698153,-0.07535809961006128,0.4,50,0.44,0.7923513070258217,1.10551582733851
2019-2021,nowcast M2,ar2,50,20.179727590414814,12.045841086927073,-4.5855718083271615,-0.6390682206161314,0.4,50,0.6,1.0,1.3952344339383826
2019-2021,nowcast M2,mean,50,14.46332394008705,8.410253889247613,-0.7227397270361192,-0.6922306879862667,0.6,50,0.8,0.7167254302757287,1.0
2019-2021,nowcast M3,bbvar/-,40,7.205280790655174,5.159094687498012,-2.007584475407865,0.9436920600221106,0.5,40,0.85,0.3570554041610362,0.49817599470926377
2019-2021,nowcast M3,cbvar/authors,40,5.929369243021547,4.9100789221316505,-1.6288391876299073,0.9472752408045841,0.575,40,0.75,0.2938280121203392,0.40995896016596167
2019-2021,nowcast M3,diag3/gaussian,40,13.34955268812809,7.357286355082874,-0.24665102852732163,0.5170341621390776,0.8,40,0.9,0.66153284915843,0.9229934103272075
2019-2021,nowcast M3,diag3/gaussian_ar1,40,5.492036079649016,3.8282016336568945,-0.3552778131087421,0.9469566365406215,0.75,40,0.9,0.27215610592571543,0.37972157039414006
2019-2021,nowcast M3,diag3/student_t,40,13.756537629660217,7.73590031093668,-0.4617229936015885,0.5489420088294406,0.6,40,0.85,0.6817008588458076,0.9511325119070395
2019-2021,nowcast M3,diag3/student_t_ar1,40,12.02853140052283,7.608699286034811,0.5947842791332313,0.697048918437208,0.7,40,0.9,0.5960700582616523,0.8316574703263152
2019-2021,nowcast M3,diag3/student_t_ar1_shared,40,11.356480990279488,7.001275801854646,0.308696126204884,0.8686889309803685,0.6,40,0.9,0.5627668133475554,0.7851916362602839
2019-2021,nowcast M3,diag4/gaussian,40,6.4733929359675475,4.563233702764116,-0.05715061497311833,0.9704128559945385,0.75,40,0.9,0.3207869336671497,0.4475729758099151
2019-2021,nowcast M3,diag4/gaussian_ar1,40,6.817167271587979,4.887845582410419,0.3186457398426136,0.9595732983789625,0.75,40,0.9,0.3378225618281424,0.4713416708239025
2019-2021,nowcast M3,diag4/student_t,40,8.723329648613719,5.532207878332075,-0.41624738757407176,0.957071876779845,0.65,40,0.9,0.4322818338121284,0.603134499700711
2019-2021,nowcast M3,diag4/student_t_ar1,40,7.0693668549192585,4.769797265190728,0.49937580420793903,0.951561118083497,0.725,40,0.9,0.3503202321857478,0.4887788508508446
2019-2021,nowcast M3,diag4/student_t_ar1_shared,40,8.399640877944996,5.396951745147261,-0.20337331193532027,0.9444006424657173,0.7,40,0.9,0.4162415394514418,0.5807545286781733
2019-2021,nowcast M3,fed_overlap/gaussian,40,6.084870180000459,4.361530118535751,-0.6146941214528197,0.9716000821403488,0.65,40,0.85,0.30153381172948623,0.42071035712167254
2019-2021,nowcast M3,fed_overlap/gaussian_ar1,40,6.713306276535852,4.808539567593457,0.28401404433499716,0.9614014080034939,0.75,40,0.9,0.3326757631616698,0.4641606800998918
2019-2021,nowcast M3,fed_overlap/student_t,40,8.109817362127787,5.335212256745467,-0.8552308611702035,0.9674752402370616,0.65,40,0.9,0.4018794270533105,0.5607160149162072
2019-2021,nowcast M3,fed_overlap/student_t_ar1,40,6.470838194944926,4.49529629248279,0.36066713516399646,0.9655803803708011,0.65,40,0.9,0.3206603342861038,0.44739633999416456
2019-2021,nowcast M3,fed_overlap/student_t_ar1_shared,40,6.70527019555016,4.759605313073349,0.3985516705097639,0.9678192643467269,0.65,40,0.9,0.3322775377173625,0.4636050622475239
2019-2021,nowcast M3,lbvar/-,40,6.6895601109687215,4.6838293322657245,-2.585901366827778,0.9227179125846676,0.575,40,0.775,0.33149902945896065,0.4625188607182962
2019-2021,nowcast M3,qbvar/-,40,14.306155993988273,10.517553241740135,-2.7233593776912337,0.23126708120712502,0.4,40,0.45,0.7089370225584,0.9891333453672316
2019-2021,nowcast M3,ar2,40,20.179727590414814,12.045841086927075,-4.5855718083271615,-0.6390682206161311,0.4,40,0.6,1.0,1.3952344339383826
2019-2021,nowcast M3,mean,40,14.46332394008705,8.410253889247613,-0.7227397270361188,-0.6922306879862676,0.6,40,0.8,0.7167254302757287,1.0
2019-2021,backcast,bbvar/-,40,5.926642775108204,4.412599072755439,-1.6245482258161132,0.9693798617892854,0.575,40,0.875,0.29369290286769306,0.4097704510843261
2019-2021,backcast,cbvar/authors,40,6.047893248805071,4.74878765581118,-0.8499353173728927,0.9622825764343046,0.65,40,0.875,0.29970143163269286,0.41815375731456306
2019-2021,backcast,diag3/gaussian,40,13.587743424554228,7.454568955199981,-0.09883040992494116,0.4523469233213919,0.8,40,0.9,0.6733363155510722,0.9394620130780564
2019-2021,backcast,diag3/gaussian_ar1,40,7.168496396538341,4.822999890039947,0.5718265731732073,0.9697622355198675,0.7,40,0.9,0.35523256517810037,0.4956327069927465
2019-2021,backcast,diag3/student_t,40,13.799067109142397,7.736925038560315,-0.430022161325482,0.520979682288269,0.6,40,0.8,0.683808393711758,0.9540730171227393
2019-2021,backcast,diag3/student_t_ar1,40,12.052442796309913,7.546843384392913,0.8890964353659137,0.7124541742328836,0.7,40,0.9,0.5972549798955024,0.8333107137913812
2019-2021,backcast,diag3/student_t_ar1_shared,40,11.562480517243886,7.131894814377214,0.39835908623447625,0.8415570372872931,0.6,40,0.9,0.5729750545659476,0.7994345259181338
2019-2021,backcast,diag4/gaussian,40,6.449153389846359,4.474293834289289,-0.208814361472143,0.9789527192512487,0.7,40,0.9,0.319585750647578,0.4458970438995466
2019-2021,backcast,diag4/gaussian_ar1,40,7.427420463265964,5.113743490636968,0.5999136536428751,0.9640628946389513,0.7,40,0.9,0.36806346517749433,0.5135348204903208
2019-2021,backcast,diag4/student_t,40,8.290510490636079,5.3173696550474014,-0.7977060436248774,0.9755977131295956,0.6,40,0.9,0.4108336177230656,0.5732092100666992
2019-2021,backcast,diag4/student_t_ar1,40,6.180869588007441,4.275255328284184,-0.014607579872651044,0.9796021171102096,0.7,40,0.9,0.3062910319435282,0.42734779457413163
2019-2021,backcast,diag4/student_t_ar1_shared,40,8.093528224912095,5.004412619921183,-0.4471610853797035,0.9621884098924605,0.8,40,0.9,0.40107222402528603,0.5595897774563281
2019-2021,backcast,fed_overlap/gaussian,40,6.137071474565349,4.471227680315831,-0.7490252097825093,0.9764510364675378,0.6,40,0.875,0.3041206303240883,0.4243195754992135
2019-2021,backcast,fed_overlap/gaussian_ar1,40,7.43345735310353,5.076622148052337,0.6054160194693818,0.9654520926419703,0.7,40,0.9,0.3683626213385732,0.513952213467383
2019-2021,backcast,fed_overlap/student_t,40,7.8366175988582345,5.313096950927047,-1.2322174381492146,0.9778605593784084,0.6,40,0.9,0.3883410994398436,0.5418268740519593
2019-2021,backcast,fed_overlap/student_t_ar1,40,6.018845908808771,4.2165367810142165,-0.031635507509183466,0.9787260747315574,0.6,40,0.9,0.2982619999126087,0.41614541261339855
2019-2021,backcast,fed_overlap/student_t_ar1_shared,40,7.428869477486418,4.920174966604696,-0.3408123007710223,0.9604889525041876,0.625,40,0.9,0.3681352706175807,0.5136350059128736
2019-2021,backcast,lbvar/-,40,6.028514611978495,4.0012612074533935,-2.2176493395041277,0.9526502964580166,0.625,40,0.9,0.29874112943139947,0.4168139106163317
2019-2021,backcast,qbvar/-,40,8.22171638676567,5.602172614897656,-1.121973047740433,0.8311051271174398,0.675,40,0.825,0.40742454772634845,0.5684527582195733
2019-2021,backcast,ar2,40,20.179727590414814,12.045841086927075,-4.5855718083271615,-0.6390682206161311,0.4,40,0.6,1.0,1.3952344339383826
2019-2021,backcast,mean,40,14.46332394008705,8.410253889247613,-0.7227397270361188,-0.6922306879862676,0.6,40,0.8,0.7167254302757287,1.0
2024-2025,forecast,bbvar/-,78,2.242791476998663,1.9703780211406006,-1.2575760677329038,0.1626817825312397,0.6923076923076923,78,0.717948717948718,1.3159320902688616,1.3194419197603657
2024-2025,forecast,cbvar/authors,78,2.1050129408944818,1.9710097804189621,-1.4326149898389426,0.44439493436728233,0.6923076923076923,78,0.8333333333333334,1.2350921196923783,1.2383863343243318
2024-2025,forecast,diag3/gaussian,78,2.0060550884281625,1.8503385608296758,-1.1400269582945535,0.22652295762430052,0.8076923076923077,78,0.8333333333333334,1.1770297385124813,1.1801690902458706
2024-2025,forecast,diag3/gaussian_ar1,78,1.7939499827336274,1.4561279794806647,-0.1738640962836964,0.013812161439035681,0.8589743589743589,78,0.8333333333333334,1.0525795085397758,1.0553869289443278
2024-2025,forecast,diag3/student_t,78,1.760977553925201,1.5645519465453435,-0.6438555206114964,0.37627174654028134,0.8333333333333334,78,0.8333333333333334,1.0332333153657325,1.0359891359652091
2024-2025,forecast,diag3/student_t_ar1,78,1.8098632097115264,1.6168275712350486,-0.826426089888987,0.33532969579402416,0.8333333333333334,78,0.8333333333333334,1.0619164113480442,1.064748734965367
2024-2025,forecast,diag3/student_t_ar1_shared,78,1.7343836717476273,1.5408933582759832,-0.5739402297718765,0.2904296659339952,0.8333333333333334,78,0.8333333333333334,1.0176296610263955,1.0203438638504712
2024-2025,forecast,diag4/gaussian,78,1.8193389954506871,1.5906589725142517,-0.7544950532035032,0.2238816606953942,0.8076923076923077,78,0.8333333333333334,1.0674762195881577,1.0703233722221697
2024-2025,forecast,diag4/gaussian_ar1,78,1.8493012090773537,1.6401638837119727,-0.870016220473498,0.2729904312421957,0.8076923076923077,78,0.8333333333333334,1.0850562036442704,1.0879502452833887
2024-2025,forecast,diag4/student_t,78,1.7501499348725202,1.5593721929431534,-0.7136237245268505,0.4491284397081962,0.8333333333333334,78,0.8333333333333334,1.026880334485095,1.029619210532631
2024-2025,forecast,diag4/student_t_ar1,78,1.908027986798763,1.7335520385291687,-1.0248577728167048,0.3374346610870496,0.8076923076923077,78,0.8333333333333334,1.1195134646755573,1.122499410077688
2024-2025,forecast,diag4/student_t_ar1_shared,78,1.845890150719709,1.6390427898186866,-0.810976192647803,0.20964519481526345,0.8333333333333334,78,0.8333333333333334,1.0830548044055808,1.0859435079500328
2024-2025,forecast,fed_overlap/gaussian,78,1.7941230278979818,1.5395304355903663,-0.5190610992853089,0.06386854515315378,0.8589743589743589,78,0.8333333333333334,1.0526810407986482,1.0554887320081447
2024-2025,forecast,fed_overlap/gaussian_ar1,78,1.8223962569309458,1.6057053757021693,-0.8203906825742168,0.2816354495387203,0.8076923076923077,78,0.8333333333333334,1.0692700325803486,1.0721219696388675
2024-2025,forecast,fed_overlap/student_t,78,1.915864293728227,1.645327812101966,-0.687627673544369,-0.12377063901653722,0.782051282051282,78,0.8333333333333334,1.124111327590338,1.1271095363265533
2024-2025,forecast,fed_overlap/student_t_ar1,78,1.989094161774975,1.791960903076834,-0.9243064480006543,-0.13167015191500234,0.7692307692307693,78,0.8333333333333334,1.1670781099761118,1.1701909189117508
2024-2025,forecast,fed_overlap/student_t_ar1_shared,78,1.8600951280317166,1.637997469060616,-0.7067273646410352,-0.010846192628813608,0.8076923076923077,78,0.8333333333333334,1.0913894113800227,1.0943003448325188
2024-2025,forecast,lbvar/-,78,1.9890356473260935,1.764154838362965,-0.7668777522882865,0.2758232861012718,0.7307692307692307,78,0.8333333333333334,1.167043777296584,1.1701564946607415
2024-2025,forecast,qbvar/-,78,1.9389856928796263,1.7833137473993361,-1.2174595053803428,0.5102818347931419,0.7051282051282052,78,0.8333333333333334,1.1376775424735683,1.1407119347647234
2024-2025,forecast,ar2,78,1.7043367918328007,1.450523426610264,-0.08947692119950514,-0.44931093958567764,0.8333333333333334,78,0.8333333333333334,1.0,1.002667181321482
2024-2025,forecast,mean,78,1.6998031087309962,1.4455244296889895,-0.08652343261038757,-0.3736491432998629,0.8333333333333334,78,0.8333333333333334,0.9973399136112475,1.0
2024-2025,nowcast M1,bbvar/-,24,2.4867818564586908,2.019078989307687,-0.7740245061237817,-0.24471450011123544,0.625,24,0.7916666666666666,1.4557889713889214,1.4613034043837387
2024-2025,nowcast M1,cbvar/authors,24,2.3206129450405015,2.160687477507213,-1.315251964412947,-0.10210411454820228,0.75,24,0.8333333333333334,1.3585118949931692,1.3636578488125985
2024-2025,nowcast M1,diag3/gaussian,24,2.090090457907678,1.9740952116782609,-1.1844686831620443,-0.05184497207444458,0.75,24,0.8333333333333334,1.2235615399576012,1.2281963106968619
2024-2025,nowcast M1,diag3/gaussian_ar1,24,2.478116988102907,1.8228175024998567,-0.006761573997252783,-0.06515628251311414,0.875,24,0.7916666666666666,1.4507164638192989,1.4562116824886484
2024-2025,nowcast M1,diag3/student_t,24,1.812894855043686,1.5912256993753946,-0.6539285989413726,0.0665729974386293,0.8333333333333334,24,0.8333333333333334,1.0612882386148117,1.0653083287480989
2024-2025,nowcast M1,diag3/student_t_ar1,24,1.878295252425652,1.6558401595897057,-0.8142285269065447,0.10111916716047684,0.8333333333333334,24,0.8333333333333334,1.0995743379708292,1.103739453333515
2024-2025,nowcast M1,diag3/student_t_ar1_shared,24,1.7930154983333964,1.5459425776250768,-0.5447850332291274,0.02899505576612486,0.8333333333333334,24,0.8333333333333334,1.0496506483766561,1.0536266560825789
2024-2025,nowcast M1,diag4/gaussian,24,2.114496266575549,1.6497787054351594,-0.39364402614401994,-0.1315265082341386,0.7083333333333334,24,0.8333333333333334,1.2378489640853898,1.2425378546487251
2024-2025,nowcast M1,diag4/gaussian_ar1,24,2.161675993079558,1.6925343874760805,-0.4707548112810658,-0.0831341231580688,0.7916666666666666,24,0.8333333333333334,1.2654684858135608,1.2702619973109133
2024-2025,nowcast M1,diag4/student_t,24,1.828801032854146,1.5058917549022262,-0.395415307464479,-0.06401078687201887,0.8333333333333334,24,0.8333333333333334,1.0705998869901117,1.0746552490357748
2024-2025,nowcast M1,diag4/student_t_ar1,24,1.9845866597559692,1.6136864771256452,-0.4974980521011559,-0.10963904379871646,0.75,24,0.8333333333333334,1.161798476426318,1.166199292738054
2024-2025,nowcast M1,diag4/student_t_ar1_shared,24,1.9810660096561779,1.5994230541894447,-0.43124197907552625,-0.2402169173540166,0.7916666666666666,24,0.8333333333333334,1.1597374498131134,1.1641304590914248
2024-2025,nowcast M1,fed_overlap/gaussian,24,2.2149892446830837,1.6488322998921976,-0.14292204494157654,-0.2789296024916711,0.7916666666666666,24,0.8333333333333334,1.2966786394149787,1.3015903729240208
2024-2025,nowcast M1,fed_overlap/gaussian_ar1,24,2.1441743678979694,1.6662883190647564,-0.41572841193840904,-0.0835902064696091,0.7916666666666666,24,0.8333333333333334,1.255222845306507,1.2599775469906411
2024-2025,nowcast M1,fed_overlap/student_t,24,2.119173937347376,1.700071138132354,-0.44776586122913176,-0.46090633174417606,0.6666666666666666,24,0.8333333333333334,1.2405873231029805,1.245286586390395
2024-2025,nowcast M1,fed_overlap/student_t_ar1,24,1.9527445556264724,1.593375462301385,-0.45552504356091905,-0.16932832112470678,0.7916666666666666,24,0.8333333333333334,1.1431577645773296,1.1474879710970647
2024-2025,nowcast M1,fed_overlap/student_t_ar1_shared,24,2.020239962936371,1.6084929398412025,-0.3681888252952377,-0.37430731647544013,0.7916666666666666,24,0.8333333333333334,1.182670305384218,1.1871501828130044
2024-2025,nowcast M1,lbvar/-,24,2.2096506067483808,1.9595142714335083,-1.0095853895719358,-0.03565859954705297,0.7083333333333334,24,0.8333333333333334,1.293553343077709,1.298453238169522
2024-2025,nowcast M1,qbvar/-,24,2.709100754326071,2.521428453888572,-1.8801615428967757,-0.013489176335314112,0.5833333333333334,24,0.5416666666666666,1.5859368566190177,1.5919442812538485
2024-2025,nowcast M1,ar2,24,1.7082021538369894,1.4545907924773154,-0.09139178102080936,-0.5788536865235098,0.8333333333333334,24,0.8333333333333334,1.0,1.0037879343113556
2024-2025,nowcast M1,mean,24,1.7017560138425991,1.4477164410582393,-0.08764778123577248,-0.5404633383827531,0.8333333333333334,24,0.8333333333333334,0.9962263599891202,1.0
2024-2025,nowcast M2,bbvar/-,30,2.59965527238065,2.1084908263055393,-0.7028075859713845,-0.49740505487429304,0.6333333333333333,30,0.7666666666666667,1.5341362798265032,1.5271158958155548
2024-2025,nowcast M2,cbvar/authors,30,2.3798045506798555,2.0239518712188453,-0.7210497343973301,-0.40557043304913565,0.6666666666666666,30,0.8333333333333334,1.4043956284830037,1.3979689526101386
2024-2025,nowcast M2,diag3/gaussian,30,2.2233129892867662,2.093799595456946,-1.1733194701629333,-0.6104394499905201,0.6666666666666666,30,0.8333333333333334,1.3120451601841894,1.3060410906726847
2024-2025,nowcast M2,diag3/gaussian_ar1,30,2.889586901782788,2.0199934237891517,-0.055716215011066265,-0.4614902972786503,0.6666666666666666,30,0.7666666666666667,1.7052338234357025,1.6974304773924616
2024-2025,nowcast M2,diag3/student_t,30,1.898004839993993,1.6714314893449256,-0.6836025885928892,-0.469113044238214,0.6666666666666666,30,0.8333333333333334,1.1200708475684107,1.1149452745845765
2024-2025,nowcast M2,diag3/student_t_ar1,30,2.0279424777821737,1.8135417492020383,-0.8370057558547158,-0.6724353822413611,0.6666666666666666,30,0.8333333333333334,1.1967510314234242,1.1912745611016082
2024-2025,nowcast M2,diag3/student_t_ar1_shared,30,1.9446042613825536,1.669996412016803,-0.5778168194526595,-0.37881613010863985,0.6666666666666666,30,0.8333333333333334,1.14757059483515,1.1423191798459116
2024-2025,nowcast M2,diag4/gaussian,30,2.3080083332041936,1.9139372122463523,-0.4797038034112562,-0.25286969835107226,0.6666666666666666,30,0.8333333333333334,1.3620264793292929,1.3557936895545453
2024-2025,nowcast M2,diag4/gaussian_ar1,30,2.3925243212420435,1.9220224254825902,-0.42190744628287924,-0.363964398025774,0.6666666666666666,30,0.8333333333333334,1.411901955070933,1.4054409293845267
2024-2025,nowcast M2,diag4/student_t,30,1.9351467919581673,1.675112996053198,-0.499595160674487,-0.08803394225513002,0.6666666666666666,30,0.8333333333333334,1.1419894521684861,1.1367635771298084
2024-2025,nowcast M2,diag4/student_t_ar1,30,2.121263439896122,1.7831315351882928,-0.48700770903528434,-0.15403804340517258,0.6666666666666666,30,0.8333333333333334,1.2518225923216568,1.2460941082050614
2024-2025,nowcast M2,diag4/student_t_ar1_shared,30,2.057562583088747,1.6896768205930752,-0.4074740689645756,-0.21813435922100965,0.6666666666666666,30,0.8333333333333334,1.214230763696343,1.2086743041098325
2024-2025,nowcast M2,fed_overlap/gaussian,30,2.3514319776629433,1.8594361723091735,-0.33435665486134275,-0.3437594368093629,0.6666666666666666,30,0.8333333333333334,1.3876521032626727,1.3813020476863807
2024-2025,nowcast M2,fed_overlap/gaussian_ar1,30,2.3462312140958024,1.888706217312316,-0.41682170175887717,-0.3489951236544021,0.6666666666666666,30,0.8333333333333334,1.3845829732299648,1.37824696234559
2024-2025,nowcast M2,fed_overlap/student_t,30,2.147282420587783,1.8477561875550883,-0.5863176213735227,-0.4089344508392225,0.6666666666666666,30,0.8333333333333334,1.2671771905513785,1.2613784420278173
2024-2025,nowcast M2,fed_overlap/student_t_ar1,30,2.0914502724045985,1.7108413092348667,-0.3902066416920507,-0.18315113853546694,0.6666666666666666,30,0.8333333333333334,1.2342289281342487,1.2285809546478883
2024-2025,nowcast M2,fed_overlap/student_t_ar1_shared,30,2.1024762728925226,1.6791301907020661,-0.339123565967414,-0.25302956716543357,0.6666666666666666,30,0.8333333333333334,1.2407357090715607,1.2350579598074836
2024-2025,nowcast M2,lbvar/-,30,2.337131541210481,1.9470457182079175,-0.3507503011403862,-0.32704522393166374,0.5666666666666667,30,0.8333333333333334,1.3792129772707926,1.3729015401053672
2024-2025,nowcast M2,qbvar/-,30,2.4060176124070196,2.1433862877073717,-1.3815099712161005,-0.10017776164462851,0.6666666666666666,30,0.7666666666666667,1.4198647598821632,1.4133672954853802
2024-2025,nowcast M2,ar2,30,1.694539987460988,1.3784538712121917,-0.019953940091597743,0.06015791823280207,0.6666666666666666,30,0.8333333333333334,1.0,0.9954238850203436
2024-2025,nowcast M2,mean,30,1.7023300454824395,1.450759275653026,-0.09088352476258071,-0.5969431394195462,0.6666666666666666,30,0.8333333333333334,1.0045971520761359,1.0
2024-2025,nowcast M3,bbvar/-,24,1.7303474499199618,1.374218233085091,-0.43764100237843023,0.2591287719947077,0.7083333333333334,24,0.8333333333333334,1.021131081428551,1.0164582681906331
2024-2025,nowcast M3,cbvar/authors,24,1.8908518257810591,1.3591712728985021,-0.045241238797612326,0.0076849590407557684,0.6666666666666666,24,0.8333333333333334,1.1158496345749946,1.1107433783471719
2024-2025,nowcast M3,diag3/gaussian,24,2.202521485687836,2.068248535493452,-1.154716978541189,-0.6432064033900136,0.6666666666666666,24,0.8333333333333334,1.2997754564576443,1.2938275345211585
2024-2025,nowcast M3,diag3/gaussian_ar1,24,2.3776564682027033,1.9055269109573256,-0.36974636042358694,-0.21860714665677525,0.6666666666666666,24,0.8333333333333334,1.4031279791545446,1.3967071041907604
2024-2025,nowcast M3,diag3/student_t,24,1.8976295266917023,1.67354760677709,-0.6766402648434803,-0.5407651104715425,0.6666666666666666,24,0.8333333333333334,1.1198493636818883,1.114724804233785
2024-2025,nowcast M3,diag3/student_t_ar1,24,2.012083737718361,1.8134684923643667,-0.8094209179084407,-0.44108123312436676,0.6666666666666666,24,0.8333333333333334,1.187392302693998,1.1819586589909115
2024-2025,nowcast M3,diag3/student_t_ar1_shared,24,1.9639069483918823,1.6782399858173687,-0.567726396697264,-0.5148889387449264,0.6666666666666666,24,0.8333333333333334,1.1589617022461063,1.1536581602396099
2024-2025,nowcast M3,diag4/gaussian,24,2.273419231068962,1.904081486398205,-0.5076192792802989,-0.13609089512880426,0.6666666666666666,24,0.8333333333333334,1.3416143896818493,1.3354750079763036
2024-2025,nowcast M3,diag4/gaussian_ar1,24,2.2817636199420974,1.8617275258036277,-0.43103793755277064,-0.19338330206284188,0.6666666666666666,24,0.8333333333333334,1.3465386693889563,1.340376753613279
2024-2025,nowcast M3,diag4/student_t,24,2.050499672267021,1.7354487472527602,-0.4504973743827007,-0.14967113758003328,0.6666666666666666,24,0.8333333333333334,1.2100627234765848,1.2045253373213598
2024-2025,nowcast M3,diag4/student_t_ar1,24,2.331968502362695,1.861990459754489,-0.34509615246692116,-0.21927205068797206,0.6666666666666666,24,0.8333333333333334,1.3761661097515894,1.3698686154022597
2024-2025,nowcast M3,diag4/student_t_ar1_shared,24,2.181996731729928,1.750105677572347,-0.3405677442567629,-0.26633601966272974,0.6666666666666666,24,0.8333333333333334,1.2876631698726215,1.2817706751522155
2024-2025,nowcast M3,fed_overlap/gaussian,24,2.2866349055722828,1.8561157473195866,-0.3794974919373327,-0.1852494238585749,0.6666666666666666,24,0.8333333333333334,1.3494133643895059,1.3432382936789744
2024-2025,nowcast M3,fed_overlap/gaussian_ar1,24,2.254733836134344,1.8422238643965538,-0.43225147228362276,-0.17220693923003805,0.6666666666666666,24,0.8333333333333334,1.3305875652499188,1.3244986435608341
2024-2025,nowcast M3,fed_overlap/student_t,24,2.1959444076230668,1.8649295241172492,-0.5186307051927714,-0.32042171011312903,0.6666666666666666,24,0.8333333333333334,1.2958941210430552,1.2899639605437014
2024-2025,nowcast M3,fed_overlap/student_t_ar1,24,2.3025345472826313,1.8125743771278147,-0.27056577037322876,-0.16939156965741617,0.6666666666666666,24,0.8333333333333334,1.3587962304345684,1.3525782226501761
2024-2025,nowcast M3,fed_overlap/student_t_ar1_shared,24,2.2347226141539736,1.7306523845811885,-0.24236735931724362,-0.2541737615002864,0.6666666666666666,24,0.8333333333333334,1.3187783296293691,1.3127434483603058
2024-2025,nowcast M3,lbvar/-,24,1.5324743066223485,1.3221515301174434,-0.48871687050584134,0.5215126880751827,0.8333333333333334,24,0.8333333333333334,0.904360072917801,0.9002216172411186
2024-2025,nowcast M3,qbvar/-,24,2.8151101442900908,2.4422667812750043,-1.250213189251866,-0.39624000248996655,0.6666666666666666,24,0.7083333333333334,1.6612828054344755,1.653680584303081
2024-2025,nowcast M3,ar2,24,1.6945399874609879,1.3784538712121914,-0.019953940091597715,0.06015791823280203,0.6666666666666666,24,0.8333333333333334,1.0,0.9954238850203436
2024-2025,nowcast M3,mean,24,1.7023300454824393,1.4507592756530263,-0.0908835247625807,-0.596943139419546,0.6666666666666666,24,0.8333333333333334,1.0045971520761359,1.0
2024-2025,backcast,bbvar/-,24,1.6044440729012999,1.3335615939049454,-0.4020406873125271,0.40015253369339615,0.7916666666666666,24,0.8333333333333334,0.9468316385412167,0.9424988280968756
2024-2025,backcast,cbvar/authors,24,1.458885023145564,1.1779423812362448,-0.14435691948103338,0.5341905700537706,0.7916666666666666,24,0.8333333333333334,0.8609327805426903,0.8569930531491716
2024-2025,backcast,diag3/gaussian,24,2.1921684946464812,2.0502611604794914,-1.1586627662840978,-0.6987926259051394,0.6666666666666666,24,0.8333333333333334,1.293665839028747,1.2877458754040978
