,PAYEMS,CPIAUCSL,DGORDER,RSAFS,HSN1F,HOUST,UNRATE,INDPRO,PPIFIS,USPRIV,GACDISA066MSFRBNY,WHLSLRIMSA,TTLCONS,GACDFSA066MSFRBPHI,IR,PERMIT,TCU,PCEPILFE,CPILFESL,BUSINV,JTSJOL,PCEC96,PCEPI,IQ,AMDMVS,AMTMUO,AMDMTI,DSPIC96,BOPTEXP,BOPTIMP,ISM_PMI,ISM_PRICES,ISM_EMP,ISM_NMI,ULCNFB,A261RX1Q020SBEA,GDPC1
2008-10-31,136291.0,216.995,191912.0,346137.0,393.0,777.0,6.5,94.7219,,113742.0,-25.9,453912.0,1055959.0,-37.5,129.6,736.0,74.8669,87.991,216.788,1503326.0,3377.0,11192.5,89.651,122.3,205749.0,1015274.0,335606.0,12240.5,151679.0,210757.0,38.9,37.0,33.7,44.4,,,
2008-11-30,135541.0,213.153,181552.0,332498.0,389.0,652.0,6.8,93.4715,,112981.0,-22.6,450647.0,1035033.0,-40.9,120.0,626.0,73.782,87.952,216.947,1487209.0,3231.0,11158.2,88.593,118.4,196404.0,1004603.0,333737.0,12345.9,142823.0,186078.0,36.2,25.5,34.4,37.3,,,
2008-12-31,134847.0,211.398,173849.0,324767.0,377.0,560.0,7.3,90.8357,,112291.0,-25.4,445779.0,999139.0,-37.6,114.5,554.0,71.607,87.909,216.925,1455315.0,3146.0,11125.8,88.098,115.8,189854.0,994104.0,329781.0,12288.8,132287.0,174321.0,32.4,18.0,29.9,40.6,95.562,16263.547,16485.35
2009-01-31,134079.0,211.933,151085.0,329787.0,336.0,490.0,7.8,88.57,,111500.0,-26.5,440957.0,975099.0,-31.1,113.0,545.0,69.7304,87.882,217.346,1437468.0,2738.0,11176.3,88.108,116.6,176107.0,972987.0,328198.0,12361.5,125759.0,163458.0,35.6,29.0,28.8,42.9,,,
2009-02-28,133318.0,212.705,148834.0,328376.0,372.0,582.0,8.3,88.031,,110742.0,-34.1,432864.0,971708.0,-39.6,113.0,558.0,69.2326,87.952,217.792,1416350.0,2864.0,11130.5,88.266,116.3,175809.0,949518.0,324070.0,12241.9,127809.0,155004.0,35.8,29.0,25.5,41.6,,,
2009-03-31,132494.0,212.495,146323.0,322634.0,339.0,505.0,8.7,86.6528,,109934.0,-33.7,424787.0,963793.0,-34.4,113.6,513.0,68.0889,88.015,218.253,1396024.0,2534.0,11084.6,88.169,115.5,172107.0,927451.0,317337.0,12242.7,126392.0,155180.0,36.3,31.0,28.6,40.8,91.943,15995.187,16298.262
2009-04-30,131822.0,212.709,147467.0,324323.0,337.0,478.0,9.0,85.9344,,109145.0,-19.4,418409.0,932482.0,-25.2,114.8,521.0,67.4762,88.211,218.706,1377332.0,2295.0,11068.0,88.295,116.1,166805.0,912236.0,313388.0,12320.0,125231.0,154254.0,40.1,32.0,33.2,43.7,,,
2009-05-31,131466.0,213.022,149255.0,327011.0,376.0,540.0,9.4,85.0665,,108849.0,-5.9,413150.0,920020.0,-22.4,116.8,556.0,66.7676,88.279,218.904,1362233.0,2549.0,11078.1,88.387,116.6,163921.0,901550.0,309198.0,12500.1,127224.0,151872.0,42.8,43.5,34.8,44.0,,,
2009-06-30,131008.0,214.79,147033.0,332227.0,393.0,585.0,9.5,84.7459,,108432.0,-9.7,407810.0,912530.0,0.2,120.0,601.0,66.5138,88.392,219.112,1344788.0,2503.0,11081.1,88.912,117.8,163643.0,888567.0,302718.0,12273.2,129658.0,155581.0,44.8,50.0,40.7,47.0,92.25,16050.941,16269.145
2009-07-31,130662.0,214.726,153691.0,333670.0,411.0,594.0,9.5,85.7027,,108141.0,-0.1,401637.0,911438.0,-6.6,119.3,595.0,67.29,88.468,219.263,1328683.0,2232.0,11118.1,88.922,117.4,167231.0,879300.0,300085.0,12218.7,131729.0,163785.0,48.9,55.0,47.1,46.4,,,
2009-08-31,130472.0,215.445,157489.0,339586.0,418.0,586.0,9.6,86.6426,,107935.0,12.6,396685.0,900112.0,8.9,121.1,616.0,68.0795,88.599,219.496,1311895.0,2338.0,11218.0,89.18,118.1,168466.0,872444.0,296024.0,12194.8,132383.0,162740.0,52.9,65.0,46.1,48.4,,,
2009-09-30,130246.0,215.861,158041.0,330998.0,386.0,585.0,9.8,87.4063,,107795.0,20.9,392069.0,887241.0,15.2,121.3,609.0,68.7549,88.755,219.92,1305586.0,2487.0,11114.6,89.324,117.9,173623.0,860893.0,294277.0,12230.6,136853.0,170754.0,52.6,63.5,47.8,50.9,91.537,16116.97,16326.281
2009-10-31,130061.0,216.509,161097.0,334595.0,396.0,534.0,10.0,87.6419,,107537.0,32.9,393544.0,871391.0,12.6,122.3,583.0,69.0357,89.082,220.501,1313895.0,2406.0,11127.1,89.663,117.9,173560.0,852785.0,294886.0,12193.2,140852.0,174339.0,55.7,65.0,52.4,50.6,,,
2009-11-30,130057.0,217.234,160419.0,337321.0,375.0,588.0,9.9,88.0221,100.2,107524.0,25.7,399610.0,858493.0,15.4,124.1,623.0,69.447,89.16,220.666,1323841.0,2503.0,11109.4,89.887,118.9,177328.0,840164.0,295549.0,12224.4,141862.0,178741.0,53.6,55.0,51.7,48.7,,,
2009-12-31,129808.0,217.347,160520.0,338736.0,352.0,581.0,9.9,88.3793,100.3,107326.0,5.2,398096.0,842609.0,16.5,124.4,664.0,69.8541,89.236,220.881,1321703.0,2568.0,11177.3,89.939,119.7,179985.0,825089.0,294755.0,12280.2,145296.0,183066.0,55.9,61.5,51.6,50.1,90.727,16367.131,16502.754
2010-01-31,129802.0,217.488,181016.0,339093.0,345.0,614.0,9.8,89.3426,101.2,107311.0,15.2,398295.0,822114.0,12.9,125.9,636.0,70.7532,89.368,220.633,1323974.0,2837.0,11156.8,90.136,120.7,183537.0,827911.0,295837.0,12285.8,145548.0,181737.0,58.4,70.0,53.6,50.5,,,
2010-02-28,129706.0,217.281,180450.0,339580.0,336.0,604.0,9.8,89.6779,101.0,107230.0,21.6,399816.0,814885.0,14.0,125.8,650.0,71.1612,89.446,220.731,1332323.0,2666.0,11198.6,90.134,120.3,180304.0,832657.0,297697.0,12292.0,146693.0,186708.0,56.5,67.0,54.6,53.0,,,
2010-03-31,129866.0,217.353,182148.0,346974.0,381.0,636.0,9.9,90.2928,101.1,107348.0,19.8,402416.0,821849.0,14.2,126.3,687.0,71.7964,89.579,220.783,1338599.0,2679.0,11252.1,90.261,121.2,183253.0,835110.0,298903.0,12340.3,150886.0,189649.0,59.6,75.0,54.0,55.4,89.76,16456.803,16582.71
2010-04-30,130120.0,217.403,182948.0,349869.0,422.0,687.0,9.9,90.5991,101.4,107551.0,27.4,403622.0,829664.0,16.0,127.7,637.0,72.1905,89.625,220.822,1343584.0,3153.0,11275.1,90.31,122.5,187382.0,835804.0,300972.0,12447.1,149918.0,189783.0,60.4,78.0,55.6,55.4,,,
2010-05-31,130642.0,217.29,189932.0,346858.0,280.0,583.0,9.6,91.823,101.6,107646.0,18.3,405533.0,823447.0,22.2,126.7,575.0,73.3146,89.724,220.962,1347852.0,2988.0,11303.2,90.339,123.1,189360.0,841383.0,303431.0,12540.3,153650.0,194132.0,59.7,77.5,57.1,55.4,,,
2010-06-30,130510.0,217.199,185667.0,346516.0,305.0,536.0,9.4,91.9928,101.4,107770.0,19.9,407725.0,821943.0,15.0,125.2,587.0,73.5918,89.767,221.194,1357633.0,2801.0,11330.6,90.301,122.2,189114.0,841914.0,307177.0,12544.3,153138.0,198843.0,56.2,57.0,55.9,53.8,90.542,16615.213,16743.162
2010-07-31,130415.0,217.605,187506.0,347612.0,283.0,546.0,9.4,92.3421,101.6,107846.0,5.2,412820.0,799694.0,7.7,125.2,579.0,74.0009,89.769,221.363,1369755.0,3082.0,11361.7,90.378,122.0,193252.0,841422.0,308849.0,12554.2,156610.0,196506.0,55.5,57.5,59.5,54.3,,,
2010-08-31,130415.0,217.923,191745.0,349188.0,282.0,599.0,9.5,92.6805,101.8,107995.0,10.0,418260.0,802030.0,3.6,125.7,580.0,74.3883,89.855,221.509,1381722.0,2999.0,11389.2,90.502,123.0,192697.0,845695.0,310173.0,12591.4,157589.0,201551.0,56.3,61.5,62.1,51.5,,,
2010-09-30,130341.0,218.275,201932.0,352179.0,317.0,594.0,9.5,92.9537,102.1,108094.0,9.8,424273.0,807728.0,4.5,125.7,563.0,74.7076,89.906,221.711,1396644.0,2918.0,11399.9,90.592,123.7,194757.0,858160.0,313301.0,12589.9,158424.0,201111.0,54.4,70.5,57.9,53.2,90.498,16866.211,16872.266
2010-10-31,130620.0,219.035,193066.0,356215.0,291.0,543.0,9.4,92.6903,102.5,108323.0,15.1,432810.0,801372.0,0.3,127.1,558.0,74.58,90.043,221.83,1413297.0,3235.0,11428.9,90.881,124.7,194392.0,862014.0,315859.0,12592.5,164019.0,202901.0,56.9,71.0,59.5,54.3,,,
2010-11-30,130749.0,219.59,197202.0,359450.0,287.0,545.0,9.8,92.7709,102.8,108462.0,-7.5,436342.0,804151.0,19.1,129.2,560.0,74.7131,90.16,222.149,1424215.0,3211.0,11458.0,91.062,126.6,194823.0,869894.0,319189.0,12605.1,165412.0,202386.0,56.6,69.5,60.5,55.0,,,
2010-12-31,130830.0,220.472,193452.0,361979.0,326.0,539.0,9.3,93.6787,103.1,108564.0,11.8,443292.0,789395.0,15.4,131.0,632.0,75.4968,90.179,222.343,1440606.0,3058.0,11473.2,91.268,127.5,197355.0,871076.0,321441.0,12680.6,168290.0,208274.0,57.0,72.5,58.2,57.1,90.512,16910.162,16960.864
2011-01-31,130837.0,221.187,203636.0,364394.0,307.0,630.0,9.1,93.4814,103.7,108579.0,9.8,446926.0,759964.0,16.5,133.0,576.0,75.3741,90.372,222.803,1452299.0,3104.0,11486.0,91.542,129.1,200997.0,879376.0,324959.0,12740.1,169744.0,216034.0,60.8,81.5,60.7,59.4,,,
2011-02-28,131057.0,221.898,196393.0,367475.0,270.0,517.0,9.0,93.1102,104.3,108842.0,12.2,452338.0,758376.0,28.8,135.3,542.0,75.0928,90.53,223.213,1461934.0,3226.0,11482.8,91.797,130.8,200462.0,881311.0,328564.0,12776.6,168560.0,211707.0,61.4,82.0,61.6,59.7,,,
2011-03-31,131283.0,223.046,212748.0,370775.0,300.0,600.0,9.0,94.0788,105.0,109091.0,12.4,457069.0,769157.0,36.5,139.3,583.0,75.8747,90.667,223.454,1478764.0,3261.0,11522.6,92.166,132.7,207114.0,891823.0,334218.0,12742.7,176613.0,219016.0,61.2,85.0,60.9,57.3,92.918,16928.897,16920.632
2011-04-30,131597.0,224.093,200733.0,372820.0,310.0,554.0,9.1,93.7749,105.5,109413.0,19.0,459621.0,769437.0,12.9,142.9,581.0,75.6127,90.875,223.727,1492150.0,3259.0,11508.9,92.557,133.8,203158.0,894996.0,337747.0,12721.3,178648.0,219573.0,60.4,85.5,59.7,52.8,,,
2011-05-31,131703.0,224.806,207170.0,372505.0,305.0,561.0,9.0,93.888,105.8,109574.0,10.4,469733.0,775251.0,6.2,143.1,618.0,75.6684,91.091,224.175,1510423.0,3179.0,11495.6,92.838,134.3,203922.0,903737.0,342073.0,12705.3,178690.0,224603.0,53.5,76.5,57.5,54.6,,,
2011-06-30,131931.0,224.806,201579.0,375587.0,301.0,608.0,9.1,94.172,105.9,109767.0,-5.3,474358.0,794839.0,-0.5,142.2,636.0,75.8425,91.191,224.697,1516643.0,3455.0,11522.3,92.819,134.5,204884.0,905689.0,344014.0,12756.9,176706.0,224788.0,55.3,68.0,61.0,53.3,92.042,17052.134,17035.114
2011-07-31,131992.0,225.395,206458.0,375442.0,296.0,623.0,9.0,94.636,106.1,109943.0,-6.3,477905.0,792381.0,7.1,142.4,621.0,76.1431,91.326,225.218,1524015.0,3623.0,11542.3,92.977,134.0,208058.0,909220.0,346869.0,12805.6,181330.0,225442.0,50.9,59.0,55.3,52.7,,,
2011-08-31,132125.0,226.106,216705.0,375860.0,299.0,585.0,9.0,95.2749,106.3,110108.0,-3.9,479708.0,811953.0,-19.6,141.9,647.0,76.5667,91.508,225.862,1531385.0,3329.0,11535.3,93.196,134.6,209700.0,921840.0,349240.0,12799.7,182313.0,225412.0,50.6,55.5,54.6,53.3,,,
2011-09-30,132344.0,226.597,204738.0,380042.0,304.0,650.0,9.0,95.1961,106.7,110361.0,-4.4,476017.0,813660.0,-10.7,141.7,610.0,76.3992,91.57,226.118,1525998.0,3774.0,11554.3,93.327,135.3,207503.0,924154.0,348837.0,12781.7,183637.0,225224.0,51.6,56.0,54.7,53.0,92.945,17088.566,17031.313
2011-10-31,132553.0,226.75,210799.0,382207.0,316.0,610.0,8.8,95.8568,106.3,110555.0,-5.7,480803.0,808378.0,6.2,141.2,671.0,76.8123,91.614,226.506,1540169.0,3619.0,11575.1,93.329,132.6,211549.0,928974.0,350449.0,12791.9,182419.0,226016.0,50.8,41.0,54.9,52.9,,,
2011-11-30,132690.0,227.169,215531.0,383422.0,328.0,711.0,8.6,95.8485,106.6,110719.0,4.7,482014.0,812050.0,4.0,142.2,706.0,76.6783,91.808,226.899,1547277.0,3565.0,11555.7,93.52,132.7,210942.0,938755.0,352621.0,12782.7,180552.0,226055.0,52.7,45.0,52.9,52.0,,,
2011-12-31,132888.0,227.223,223835.0,383985.0,341.0,694.0,8.5,96.3571,106.5,110934.0,11.6,488877.0,821367.0,2.4,142.2,697.0,76.9495,91.96,227.405,1556708.0,3768.0,11560.9,93.574,132.1,213468.0,952436.0,352897.0,12898.5,182165.0,229631.0,53.9,47.5,54.7,52.6,91.13,17245.97,17222.583
2012-01-31,133246.0,227.842,226295.0,387531.0,335.0,723.0,8.3,96.9318,106.9,111300.0,11.7,490735.0,830610.0,7.5,142.2,712.0,77.2652,92.235,227.877,1563455.0,3909.0,11605.5,93.894,132.5,219058.0,964644.0,354685.0,12967.5,182292.0,230372.0,54.1,55.5,54.2,56.8,,,
2012-02-29,133509.0,228.329,226783.0,392310.0,366.0,704.0,8.3,97.2435,107.2,111562.0,17.6,497378.0,824368.0,10.3,142.2,738.0,77.3673,92.364,228.034,1576403.0,3616.0,11675.8,94.104,133.1,217840.0,978365.0,355446.0,13029.6,185008.0,225610.0,52.4,61.5,53.9,57.3,,,
2012-03-31,133748.0,228.807,221729.0,393698.0,354.0,695.0,8.2,96.74,107.4,111805.0,15.5,498967.0,829288.0,8.8,144.2,806.0,76.8194,92.521,228.478,1582173.0,3979.0,11660.5,94.284,134.1,218368.0,985067.0,357877.0,13066.4,188390.0,235960.0,53.4,61.0,55.1,56.0,92.843,17589.674,17367.01
2012-04-30,133825.0,229.187,218445.0,392073.0,354.0,753.0,8.2,97.4359,107.7,111894.0,7.4,502786.0,841740.0,5.7,144.1,732.0,77.2234,92.661,228.905,1590724.0,3793.0,11671.4,94.408,134.7,219301.0,988139.0,358881.0,13116.5,187043.0,231640.0,54.8,61.0,56.4,53.5,,,
2012-05-31,133932.0,228.713,219486.0,391376.0,370.0,708.0,8.2,97.6609,107.6,112021.0,15.2,503628.0,850928.0,-0.8,142.0,796.0,77.2546,92.755,229.224,1595201.0,3835.0,11672.0,94.302,134.0,221913.0,989719.0,360682.0,13112.5,187272.0,230319.0,53.5,47.5,56.5,53.7,,,
2012-06-30,134013.0,228.524,217930.0,387901.0,360.0,757.0,8.2,97.6663,107.3,112083.0,1.7,506338.0,858009.0,-12.6,138.7,794.0,77.1149,92.85,229.623,1600988.0,3911.0,11659.9,94.254,131.7,220484.0,991560.0,361235.0,13097.2,187152.0,227963.0,49.7,37.0,56.7,52.1,92.846,17630.248,17444.525
2012-07-31,134157.0,228.59,222851.0,389686.0,369.0,740.0,8.2,97.8713,107.2,112244.0,2.5,512533.0,858934.0,-12.7,137.7,849.0,77.1372,92.946,229.97,1614258.0,3735.0,11684.4,94.288,132.2,217096.0,1001402.0,363771.0,12999.8,186595.0,226900.0,49.8,39.5,52.1,52.6,,,
2012-08-31,134339.0,229.918,200405.0,394524.0,375.0,754.0,8.1,97.4525,107.5,112423.0,-2.8,514573.0,862726.0,-2.6,139.4,840.0,76.672,93.005,230.233,1620390.0,3809.0,11686.7,94.605,133.4,214743.0,990552.0,365853.0,12961.6,184875.0,226969.0,49.6,54.0,52.5,53.7,,,
2012-09-30,134517.0,231.015,216864.0,397681.0,385.0,847.0,7.8,97.381,108.2,112592.0,-7.0,520436.0,866588.0,0.2,140.8,930.0,76.4846,93.119,230.659,1633608.0,3882.0,11703.2,94.893,134.5,216618.0,994660.0,366453.0,13053.1,191065.0,227871.0,51.5,58.0,54.1,55.1,93.108,17480.086,17469.65
