,INDPRO,IPFINAL,IPMANSICS,PAYEMS,MANEMP,RPI,CMRMTSPLx,RETAILx,S&P 500,S&P PE ratio,T10YFFM,T1YFFM,BAAFFM,TB3SMFFM,NFCI,CPIAUCSL,PCEPI,UMCSENTx,TWEXAFEGSMTHx,GDPC1
2010-06-30,0.0018475022092525606,-0.0015438820576720858,-0.0006115951175811318,-0.0010109056123734916,0.0015625003178918462,0.0009804263926600498,0.009589505215798155,-0.0009864806806554327,-0.037769044812346664,-0.17122354537264295,3.02,0.14,6.05,-0.06,-0.04325,0.00010102428684710674,-0.0007417909213787155,2.4000000000000057,0.0069128871580987905,0.9629349822608546
2010-07-31,0.003789845743598974,0.007404328318575182,0.0051395716545536985,-0.0007281786275576962,0.0014734563879255091,0.0021677756354936406,0.008437885108493859,0.003157921624882931,-0.0032914839531485995,-0.12579195077603877,2.83,0.11,5.83,-0.02,-0.17839999999999998,0.0022863915390862743,0.0012730667026641385,-8.200000000000003,-0.028913203436830237,
2010-08-31,0.00365793559629779,-0.0008960684066492419,0.0012873833467246243,0.0,-0.0006931208040441561,0.003716068905324832,0.00050773157619588,0.004523543878876879,0.006903325862904985,-0.1031899801861571,2.51,0.07,5.47,-0.03,-0.26225,-0.0004072119341191893,0.0005187345704795732,1.1000000000000085,-0.010585226977211981,
2010-09-30,0.00294342526586977,-0.0020693421142041757,0.0008738834635044768,-0.0005675804352467395,0.0009529172982531975,0.0006273805844507763,-0.00015525823924811277,0.008529109957690295,0.0315049411415087,-0.06683408176876116,2.46,0.07,5.47,-0.04,-0.29925,0.0001536495834182361,-0.00037711594018752237,-0.7000000000000028,-0.012296721545141942,0.7681272705003295
2010-10-31,-0.002837691245095364,-0.0005067191684169359,0.0004984160610046473,0.0021382513578789286,-8.659133226274207e-05,0.0007731372227013367,0.005149022075178422,0.01139491207090515,0.043169159346688524,-0.046915807512690755,2.35,0.04,5.53,-0.06,-0.3942,0.001861852391138008,0.0021910904836568434,-0.5,-0.03547825852055553,
2010-11-30,0.0008691845526112019,-0.003514085897551311,0.0013936122918467575,0.0009871102577179158,0.0019897060935125666,0.0012964135948330124,0.0028502108422951977,0.009040604287470444,0.023042863564302074,-0.044034758990234124,2.57,0.06,5.73,-0.05,-0.4425,-0.0009451618425613262,-0.0011954147314066077,3.8999999999999915,0.006572874681010532,
2010-12-31,0.009737829134778053,0.009527863347621235,0.004884960961831553,0.0006193157905567404,0.000691144735935012,0.006134513659825203,0.0017767253711511444,0.007011113663461188,0.034948361274036444,-0.015119578028976566,3.11,0.11,5.92,-0.04,-0.4824,0.0014778945796152243,0.00027000530482634844,2.9000000000000057,0.012837459938060292,0.523736364445071
2011-01-31,-0.0021083561409289686,0.0020569713749845064,0.00047303020776023885,5.350311656826534e-05,0.002329093138280669,0.012997694785513048,0.012182221489698719,0.006649500734292602,0.03256037094561748,-0.004360097819373188,3.22,0.1,5.92,-0.02,-0.5680000000000001,-0.0007707365580431613,0.0007380099984359845,-0.29999999999999716,-0.0118019467935353,
2011-02-28,-0.0039787481289410565,-0.0009398339028914293,0.0017768451224400295,0.0016800694307494979,0.0026674713575243203,0.002927836200749212,-0.014426347817144247,0.008419589300418195,0.029575000749873404,-0.003829510680334103,3.42,0.13,5.99,-0.03,-0.5862499999999999,-2.8475629380686485e-05,-0.00021591608102866644,3.299999999999997,-0.013168529056510003,
2011-03-31,0.010348991071804647,0.0011942415161394493,0.006215017600025519,0.0017229553701927358,0.0018887368252133996,-0.002296093878547012,0.01138975555805466,0.00894012049997528,-0.012667701894043759,-0.04723602300670926,3.27,0.12,5.89,-0.04,-0.5475000000000001,0.0019508921342312746,0.001229947646407048,-10.0,-0.016387763110624398,-0.23748667360496967
2011-04-30,-0.00323549938184442,-0.002125782498940687,-0.005362289892302918,0.0023889238384970923,0.002569814674480142,-0.001611557193609059,-0.003654749792293188,0.005500319813071641,0.020501476777409877,-0.007228949271493423,3.36,0.15,5.92,-0.04,-0.5801999999999999,-0.00047709533660089676,0.0002216903151062155,2.299999999999997,-0.01862774019877378,
2011-05-31,0.0012053529354325576,0.0033409575904466138,-0.00020500676803347773,0.0008051652542846455,0.000684170042935861,-0.0010408703543092201,-0.007879598078464056,-0.0008452688927782503,0.005093987388108623,-0.018622461968918813,3.08,0.1,5.69,-0.05,-0.57775,-0.0015064522579359974,-0.001202004172034421,4.5,0.0019309258640101135,
2011-06-30,0.0030203149621863545,7.113604263064843e-05,0.0013223913058206804,0.0017296711110361684,0.0011107789410562674,0.004473709697702333,0.010054163057127141,0.008239674898197435,-0.03886839050217805,-0.05473593192418269,2.91,0.09,5.66,-0.05,-0.53,-0.0031766637911196938,-0.0032360463050276067,-2.799999999999997,-0.0009199389597975838,0.6743037468666557
2011-07-31,0.004915055867338758,0.008541106101962015,0.005971273846822278,0.00046225604502936335,0.0016212299297411192,0.0043008712677909955,0.00452701733487082,-0.0003861368916542318,0.029016611928066816,0.012799120306393963,2.93,0.12,5.69,-0.03,-0.46319999999999995,0.002616610518663798,0.0019054690446571598,-7.799999999999997,-0.006627857787957048,
2011-08-31,0.006728443816048646,0.008259948910922077,0.004913317406195716,0.0010071295012590298,0.001618605797006012,-0.000518481131013715,0.007394187486859494,0.0011127350735904429,-0.1115515016339188,-0.12871071413498703,2.2,0.01,5.26,-0.08,-0.22975,0.0005328867702472095,0.0006518610530248381,-7.900000000000006,0.00018745604664172077,
2011-09-30,-0.0008274225944706615,-0.0024021121313699823,0.002483198924503327,0.001656149114312555,0.0003404255352030816,-0.0013157298682564544,-0.00651818001164628,0.011065039300182988,-0.009689842219560596,-0.024643993246400875,1.9,0.02,5.19,-0.07,-0.0548,-0.000980303833027385,-0.000947998836605457,3.700000000000003,0.031477555986215044,-0.0223152255784953
2011-10-31,0.006916436587234287,0.006152298550013313,0.005293582406074471,0.0015779721428899052,0.0008505571661885369,0.0003446538821432199,0.012545476824289636,0.0056805737281333535,0.028005694066489895,0.01751854701059896,2.08,0.04,5.3,-0.05,-0.07825,-0.0014942137789084597,-0.0013832229443062616,1.2999999999999972,0.006551166200904568,
2011-11-30,-8.659124192433865e-05,-0.002885199264604843,-0.001996323118852672,0.0010330151007398314,-0.00076546888704776,-0.0010536217206809084,-0.00362452333116714,0.0031738636335152393,0.01577916073816077,0.005861193984406654,1.93,0.03,5.06,-0.07,-0.0895,0.001171165203519564,0.0020230025159522214,2.9000000000000057,0.008359693083257902,
2011-12-31,0.0052922619015616235,0.003467410199645471,0.006677412570873287,0.0014910876404314877,0.0025492875804857817,0.009001232618862431,0.008725641116141603,0.001467279034482516,0.01368586473400768,0.007292544680328028,1.91,0.05,5.18,-0.06,-0.0996,-0.0016084646385259305,-0.00146718235737886,6.200000000000003,0.01373572373406784,1.1167896811464573
2012-01-31,0.005946556615738174,0.0033582560303218045,0.00836627655731359,0.00269037564487995,0.003135197246749044,0.0026709320872644327,0.005895839180031004,0.009192356268803437,0.04502509774708674,0.033377926764000865,1.89,0.04,5.15,-0.05,-0.2575,0.0024828119152928707,0.002836669336151232,5.099999999999994,0.0016486399044728373,
2012-02-29,0.003210503784291774,0.002004011664514138,0.004213475195125049,0.0019718474646470696,0.0017750733708670197,0.005038512940457096,0.0035952408693713522,0.012256497992948923,0.03913701917921397,0.02835329453055424,1.87,0.06,5.04,-0.01,-0.384,-0.0005853271203939414,-0.0011798520416634872,0.29999999999999716,-0.015402835251135727,
2012-03-31,-0.0051911748236843636,-0.008145010914294204,-0.0053395330184935474,0.0017885410949833869,0.0032882285856796756,0.0029857265333284033,-0.0009264602164442692,0.0035317743401073187,0.026809497027675988,0.013682229537122392,2.04,0.06,5.1,-0.05,-0.4298,-4.3882905469416755e-05,-0.00032311692550557325,0.9000000000000057,0.00802602057454127,0.8350941818790147
2012-04-30,0.007167758505782551,0.0068408288807377815,0.004828439403144813,0.0005755438861587692,0.0014299535598905067,0.00371961450767877,0.003256247433027326,-0.004136070983996376,-0.0020247370616681692,-0.009909120792106041,1.91,0.04,5.05,-0.06,-0.40475,-0.0004318713653237438,-0.0005966389817819717,0.20000000000000284,-0.0017836105179158679,
2012-05-31,0.002306548336549419,0.005164164839722929,-0.0031034143755581667,0.0007992321821337356,0.0009241756591400474,-0.0001593776039037209,0.0030278117884723343,-0.0017793122051070753,-0.033115171647048136,-0.036014503305337175,1.64,0.03,4.91,-0.07,-0.30525,-0.003729732536356778,-0.0024377283429632968,2.8999999999999915,0.01536759530323284,
2012-06-30,5.529183852992503e-05,0.001328973236361719,0.0027010090148085197,0.0006046017090621802,0.0008394191712586263,-0.0004456568114576953,-0.00279107582990612,-0.00891858231091014,-0.013352295190864893,-0.015394177695228883,1.46,0.03,4.86,-0.07,-0.24980000000000002,0.0012436169727081392,0.0006142844248104851,-6.099999999999994,0.015444322427473622,0.4453416266322563
2012-07-31,0.0020967842001429204,-0.0015044626847693365,-0.002166086608776041,0.0010739457347224146,0.002179197912100861,-0.006462435043985693,0.001900959692733295,0.0045911342021618395,0.02705829083283806,0.026172380263645323,1.37,0.03,4.71,-0.06,-0.33325,0.0011154730280749092,0.0008697949260900728,-0.9000000000000057,0.0020193551484881667,
2012-08-31,-0.00428827046970337,-0.0017763448884311472,-0.0015418378236944363,0.0013557001063340124,-0.00033495227243207637,-0.00222630500047849,-0.0008909091498381372,0.01233868830858853,0.0316105690057924,0.02478661155979145,1.55,0.05,4.78,-0.03,-0.42560000000000003,0.0055039495126223414,0.002995738338466225,2.0,-0.013163856404676544,
2012-09-30,-0.000733960055224081,-0.003593904923197222,-0.0023425944569934742,0.0013241290951864215,-0.0005026388645656965,0.007479549683454323,0.0015053226149106536,0.007970201430481438,0.028081806770415163,0.024029529420899642,1.58,0.04,4.7,-0.03,-0.5055000000000001,-0.0010327978796649262,-0.00031678843113081,4.0,-0.0225846675970951,0.14392437648620415
2012-10-31,0.0034679632891858603,-0.0020222955473432336,-0.0016088310399302586,0.0011293307687232357,0.0005863874513565293,0.006708434731747204,-0.0038719838604635015,-0.0004703367270035841,-0.003887220121582935,-0.0014204467210268135,1.59,0.02,4.42,-0.06,-0.54625,-0.0020667551090580716,-8.275804529400688e-05,4.299999999999997,0.0017888166968242913,
2012-11-30,0.0036609386281414302,0.005580641367851413,0.005822770599039906,0.001157725347683325,-0.0009216204414226326,0.013514021510513174,0.01826004906174461,0.005554440887395984,-0.030584978522644413,-0.02362523493440216,1.49,0.02,4.35,-0.07,-0.5496000000000001,-0.004373920928477659,-0.0036400471667423773,0.10000000000000853,0.011882575968302334,
2012-12-31,0.0023667469005932418,0.0009764280788475688,0.006634711149345662,0.0018451351849684272,0.0007541162534270285,0.02450443143005998,0.00369666068906227,0.0034590400884990657,0.019725149615092086,0.024306155079782066,1.56,0.0,4.47,-0.09,-0.582,0.0015596672384310395,0.0005254667358443044,-9.799999999999997,-0.007228966357685884,0.11557374157504796
2013-01-31,0.0002451126233573575,-0.004564513086684485,-0.0020701943728038685,0.001353895986429876,0.0019246062591129487,-0.05117101489187448,0.003098839849119628,0.008295238168555485,0.04004407282603495,0.03895206352129854,1.77,0.01,4.59,-0.07,-0.63025,0.0020999187021262244,0.0020592969007369177,0.8999999999999915,0.005577269471763735,
2013-02-28,0.004666005179331911,0.005483793981853502,0.003970795063177768,0.002134393708450588,0.0010026738807962232,-0.0019921336778558896,0.004083901791961608,0.011515064204374426,0.021325961667452376,0.015042186539982794,1.83,0.01,4.7,-0.05,-0.6485000000000001,0.0034364080824751397,0.0016502354086913584,3.799999999999997,0.013996947784626457,
2013-03-31,0.004020487651326121,0.004506237997901508,-0.0010777337757739147,0.0010544362877169533,0.0002505114622088911,0.003489425286923975,-0.00539819784006923,-0.007101353092847873,0.025151988284480176,0.02485536710582803,1.82,0.01,4.71,-0.05,-0.6566000000000001,-0.008231117822907308,-0.004870473799226005,1.0,0.02166109638685576,0.9817259265515688
2013-04-30,-0.0008633445250438854,-0.003973008472343942,-0.0029262594973191725,0.0013551235309616771,8.348987689998921e-05,0.004070160125351663,-0.001416519737487576,-0.004915773162595727,0.012731108385052536,0.015798853554699566,1.61,-0.03,4.44,-0.09,-0.687,0.0007257178396118391,0.00030231694905058504,-2.1999999999999886,-0.0014502947320549353,
2013-05-31,0.0007806732341153477,-0.0024862308247897147,0.0029734033095270007,0.001639893149404159,0.0,0.004808665541846224,0.011251526535483336,0.006032761838209666,0.043077296234266704,0.041761815594736795,1.82,0.01,4.62,-0.07,-0.7087999999999999,0.002504231885128938,0.0017499034933186053,8.099999999999994,0.00866820647347577,
2013-06-30,0.0020727838311218605,0.0024783478009799964,0.0024574258296663487,0.001343735860750428,0.00033388981946380625,8.15175303436888e-06,-0.0031094861898832704,0.0030542696325319696,-0.012932074499374835,-0.015839352798572737,2.21,0.05,5.1,-0.04,-0.6475,0.0019635097711665495,0.0014847871426741932,-0.4000000000000057,-0.008378198880714116,0.26727882651371715
2013-07-31,-0.00310675204574995,-0.011635817355853284,-0.007910730327728821,0.0008215058957627974,-0.0016705650393689098,-0.0020877954421045786,0.00018327340826473915,0.005737076488282256,0.03036629311931449,0.028570316369463278,2.49,0.03,5.23,-0.05,-0.644,-0.00042204053475902725,-0.0009752926839343701,1.0,0.012824179370825028,
2013-08-31,0.00576546223913077,0.006884862675100578,0.008476895096795722,0.0018678792554904788,0.0025048021779312535,0.0017347636659863497,0.004141211151036828,-0.0014073876748472713,0.0008446224710434436,-0.003111289526223082,2.66,0.05,5.34,-0.04,-0.6694000000000001,0.00042890664417516433,0.0002382336561872478,-3.0,-0.011491665398494888,
2013-09-30,0.005071694571082475,0.0029520010206542935,0.0005328622677156503,0.0012798620958882623,0.001499875291596453,0.004112458405774788,0.0034686674429007525,0.0008612539950583198,0.010175051893412501,0.004394339243792178,2.73,0.04,5.39,-0.06,-0.6685000000000001,-0.0020075719652394852,-0.0010435756670537089,-4.599999999999994,-0.004866665862821584,0.8477896552497199
2013-10-31,-0.0007890413557394282,0.0017822020281688111,0.0018682719330591624,0.0016066489496484593,0.0019132393641339007,-0.003395246937662577,0.0054205633142832,0.0032990754780879428,0.019289163448207525,0.015505773520986033,2.53,0.03,5.22,-0.04,-0.7055,0.00015821419735839726,0.000884667576865894,-4.299999999999997,-0.012219975813109407,
2013-11-30,0.0023333600077277694,-0.0025514924673091244,-0.00047397692968953464,0.002011970440843669,0.0017436796048269088,0.0025563883616577243,0.012085582597617162,0.0028205271380770114,0.03625842084207509,0.02999952525251226,2.64,0.04,5.3,-0.01,-0.7552,0.0013077025820873445,0.00016450813382373752,1.8999999999999915,0.012514231384460395,
2013-12-31,0.0020086317141130294,0.0023879029583531164,-0.0018341608513807728,0.0004004528811485386,0.0004976362381867716,0.0022489105920087127,-0.0038103511302036708,0.005441331911924863,0.013499419774476884,0.0037751801553564945,2.81,0.04,5.29,-0.02,-0.77625,0.000797889047788658,0.0002571245329345828,7.400000000000006,0.0019946859039983167,0.8679640238263175
2014-01-31,-0.003563932744874876,-0.010365445996701084,-0.010228265852329166,0.0013748806419915383,-0.00016585123182544237,0.005100063495003582,-0.010196988003794871,-0.007868158257515745,0.008032791241486592,-0.006943914733424261,2.79,0.05,5.12,-0.03,-0.7692,-0.00021943777579114254,0.00032823354113986625,-1.2999999999999972,0.011615731194095424,
2014-02-28,0.007528506037616012,0.010514254420912472,0.009138765119021564,0.0010970928143727576,0.0021539234572109933,0.005573577264419427,0.008443217085591925,0.012495680501260154,-0.002923560910733869,-0.017486100159710194,2.64,0.05,5.03,-0.02,-0.76975,-0.0013210685098741237,-0.0015962308028383276,0.3999999999999915,-0.00158722507782727,
2014-03-31,0.009638605074811402,0.008415392356321938,0.008512250555856582,0.001980435690111193,0.0009925559127523798,0.005198986293775576,0.008073119151754682,0.01072607500936762,0.025258368891180716,0.007940464826372562,2.64,0.05,4.98,-0.03,-0.778,0.0009397999325484463,0.0011262663752100721,-1.5999999999999943,-0.004129430885095431,-0.34569281496601434
2014-04-30,0.0009672024963487402,-0.0018201410768154958,1.9850210313698824e-05,0.002265793652936665,0.0010741583350508677,0.002985456711202872,0.0011228980542252742,0.01019404748361552,0.00039701914261058846,-0.013155372101851803,2.62,0.02,4.81,-0.06,-0.77075,-0.0001775229726863614,0.00017273340947454585,4.099999999999994,-0.004001655075644983,
2014-05-31,0.00382432097151586,0.0005460967431574204,0.0025959867502836076,0.0015534067882718716,0.0009080028689396613,0.002784536090697287,0.0027460556866376606,0.0016600164178495191,0.013590937029833938,0.0006064980055930924,2.47,0.01,4.67,-0.06,-0.7784000000000001,3.8747314177633996e-05,-0.00012666158685625817,-2.1999999999999886,-0.0019381107295624034,
2014-06-30,0.0034263137889523065,-0.00042373732052158886,0.003289063774153611,0.002422827671869854,0.0021429168342148586,0.0037101605488807365,-0.00013474805833268988,0.002464977266155799,0.02988082173855222,0.01906904354064487,2.5,0.0,4.7,-0.06,-0.7887500000000001,-0.000580937202943943,-0.0005578112735404872,0.5999999999999943,0.002422052062494018,1.2835690229149321
2014-07-31,0.0022187855179991445,0.004716538471360998,0.00442334190252236,0.0016047729236561281,0.0015630787601033092,0.002705491329466625,0.006107696605381463,0.001809714026078879,0.01326995971007694,0.005054496401060149,2.45,0.02,4.64,-0.06,-0.755,-0.0001954078760455502,0.0003274384757467885,-0.7000000000000028,-0.002052598398885941,
2014-08-31,-0.0018898378264742277,-0.0058643687381110254,-0.006054662023705859,0.0014155301079927796,0.0013964761788063385,0.005043581524873275,0.0018919022813275177,0.007679296061402496,-0.0058811290252291926,-0.012626425414787423,2.33,0.02,4.6,-0.06,-0.7252,-0.001284866551711339,-0.0015411958255606706,0.7000000000000028,0.016092002944344763,
2014-09-30,0.0028693197501494794,0.0022317701613934204,-0.00023326312482652156,0.0021087974762732387,0.0015584631789042902,0.003471154923483155,-0.00021097935069569473,-0.002762407045596049,0.01603165751778679,0.006871832173476644,2.44,0.02,4.71,-0.07,-0.696,0.00023160259124743732,0.00047231257757474054,2.0999999999999943,0.025299957926399053,1.2080648325781596
2014-10-31,0.00011933608402614482,0.0011442962581487137,-0.0011997922327156019,0.001682411327500688,0.002619302471581264,0.005065882107821551,0.0014813238543496254,0.003976378990692808,-0.028476672964441896,-0.03415140184839238,2.21,0.01,4.6,-0.07,-0.6446,-0.00026952193306950534,-0.0006468361759717212,2.3000000000000114,0.015576428623711003,
2014-11-30,0.006153151350189567,0.01553036006214814,0.0066651755628699405,0.0020794113685571602,0.002204712443287349,0.005691443244744576,0.0024688829770553866,0.002797637937794306,0.05390773291510076,0.053768765757767234,2.24,0.04,4.7,-0.07,-0.653,-0.0016865010937596736,-0.0006576927634052154,1.8999999999999915,0.022257497430802076,
2014-12-31,-7.906777172816959e-05,-0.004689095164497559,-0.002206611278039894,0.001961113542281012,0.0004892766957258488,0.006836247823734709,0.00571289315603174,-0.006957674006367043,0.004733055258622443,0.007186229806567468,2.09,0.09,4.62,-0.09,-0.605,-0.001204942073582238,-0.0008037215478786663,4.799999999999997,0.016341210610197443,0.5044586015433339
2015-01-31,-0.007879228487476908,-0.004211417114893479,-0.005857005231524326,0.0014523089990206017,-8.152949333961601e-05,0.008750246445810461,0.0019775411071840665,-0.00443193108674933,-0.012781714508435016,-0.009169391943723237,1.77,0.09,4.34,-0.08,-0.5226,-0.003301316834362744,-0.00305057589531188,4.5,0.03895309388907009,
2015-02-28,-0.006405903226315068,-0.00799416313945045,-0.00746693055941261,0.0018408292481275623,0.0008149959701313492,0.0036398295924033874,-0.004021895403480968,-0.002546395912755628,0.026286187871833455,0.02116265965453179,1.87,0.11,4.4,-0.09,-0.51525,0.008922130380985216,0.0065773702242371,-2.6999999999999886,0.017868545418243897,
2015-03-31,-0.0033518725083752088,0.0033098355675091895,0.003606128938161035,0.0006814552171441335,0.0008957290611526503,-0.0018345066915586017,0.0055356713949628045,0.015168176158306679,-0.001061941049154136,-0.0067200350398932684,1.93,0.14,4.43,-0.08,-0.535,0.00015889270808333578,0.0001205897716269888,-2.4000000000000057,0.028684449119960043,0.8964547876924911
2015-04-30,-0.005470746111496005,-0.010526830732220382,-0.00012636331858750793,0.0019353541251181383,0.0004068844911078173,0.0029813324773808603,0.007754980873869499,0.0018960583574791912,0.007123639356141354,0.006332040422643903,1.82,0.11,4.36,-0.1,-0.5425,-0.0016483937041993357,-0.0010020918369022525,2.9000000000000057,-0.00923455918988747,
2015-05-31,-0.0044228298448434344,-0.0017233581346571825,0.0003571590276081338,0.002419236220632115,0.0012196610854537937,0.002091772277417192,-0.010338101147407741,0.007783746246502687,0.008120230984057564,0.0059605491230709795,2.08,0.12,4.77,-0.1,-0.546,0.002250383811671419,0.0015107294772853663,-5.200000000000003,-0.02031872104808219,
2015-06-30,-0.0031500185136206227,-0.0030962852048981304,-0.00380597106208036,0.001207426880247553,8.125787190138567e-05,0.00041329400854905884,0.0017223123888658876,0.00019638828310242218,-0.006007764025358853,-0.0046646597966195635,2.23,0.15,5.0,-0.11,-0.5427500000000001,-0.0005282225323384182,-0.000456837454366088,5.3999999999999915,0.005266549963830691,0.6174946582536478
2015-07-31,0.0064600821906077854,0.010223795407945602,0.0076173300171547,0.0019880161640966065,0.0012992287657862533,0.0016398973256794847,0.0027431491883422865,0.009071619775745887,-0.002456224422098252,0.004256445322062152,2.19,0.17,5.07,-0.1,-0.52,-0.0011790342677207022,-0.001027769604070805,-3.0,0.021588126986044287,
2015-08-31,-0.00184021074428653,-0.00014403285149722223,-0.003320100657696834,0.0009432767597434832,-0.00040582769113406414,0.001984583611696067,0.0012486196235652613,-0.00021045699796395922,-0.026256887566729503,-0.016030643050175097,2.03,0.24,5.05,-0.07,-0.4485,-0.0015892639933374753,-0.0008405394446757697,-1.1999999999999886,0.0023619052649648253,
2015-09-30,-0.002794967313555219,-0.00614015936331036,-0.0027846671243869636,0.001054852418487684,0.000649245275200272,0.0026647701598516704,0.009743476678540475,-0.004495786258528867,-0.047413328564345214,-0.03547864129932421,2.03,0.23,5.2,-0.12,-0.401,-0.002245916045929164,-0.001455699006989164,-4.700000000000003,-0.0008922932895245594,0.39944621156902116
2015-10-31,-0.0048472353195281315,-0.005913256756237217,-0.0014386769050691584,0.0021344275693024883,0.0006488240292501501,0.002410092335370706,-0.0021137608827892507,-0.002672556680888505,0.06264574139961088,0.0537858132444442,1.95,0.14,5.22,-0.1,-0.442,0.003239109937318574,0.0013839839411593502,2.799999999999997,-0.005167427679905856,
2015-11-30,-0.007384517731686024,-0.006480339201894836,-0.002627279009940864,0.0016048386867613118,-0.0004054656828866854,-0.00015664451981756145,-0.0019889304822395815,0.0036632744641842407,0.004547433049563843,0.042617056991026026,2.14,0.36,5.34,0.0,-0.45875,0.00020491170130476632,0.000625592923513274,1.2999999999999972,0.02838318237343529,
2015-12-31,-0.004916123240685799,-0.0069265985300104305,-0.0026271740529582033,0.001881876134723015,0.0003243856974357584,0.004232817610194672,-0.0014414801386859466,0.004183803068563918,-0.01283786707892709,0.004543612131651109,2.0,0.41,5.22,-0.01,-0.392,-0.0022700367528676324,-0.0014666444926252353,1.2999999999999972,0.002624834542475085,0.18430917271050618
2016-01-31,0.005226534839914088,0.007634083480562381,0.0040006584220408925,0.0009291376106368432,0.0017013006898558558,0.0013139610276180491,0.0006835433243139732,-0.006086575847630726,-0.06823230573956618,-0.05533598158202091,1.75,0.2,5.11,-0.08,-0.31779999999999997,0.0006175835690642728,0.0012514089961843666,-0.5999999999999943,0.013428091865371528,
2016-02-29,-0.005198264319299817,-0.004650215519548695,-0.0034116755943829347,0.0013676838037817163,-0.0013770201843783525,0.000550146034825616,0.007965863480574598,0.008273490031154296,-0.008148400629719,0.006186872229638762,1.4,0.15,4.96,-0.07,-0.30225,-0.0008720114457840822,-0.0009335926742854994,-0.29999999999999716,-0.02105547589212442,
2016-03-31,-0.007447561483016507,-0.008172847630198099,-0.0006672724209035863,0.0017835500150660266,-0.0019472622785929872,-6.245761141698836e-05,0.0004007970962103258,-0.0028498063860098455,0.060615039528459924,0.0689771881943444,1.53,0.3,4.77,-0.07,-0.352,0.0044604531351639665,0.0028602836361271144,-0.7000000000000028,-0.017175943560194362,0.5778466518471248
2016-04-30,0.0033764655587065207,0.005933521862901969,-0.0010283706655727087,0.0013355780446335785,0.0009741051180185423,-0.0015369655405894633,-0.0009196700797122759,0.005412433792649551,0.026158968489260026,0.03387303404942177,1.44,0.19,4.42,-0.14,-0.382,0.0006934339142823376,0.0009338344961857814,-2.0,-0.02258583427686478,
2016-05-31,-0.002270369719856724,-0.0031648652226854423,-0.0007478394423712231,0.00031971753922910295,-0.0017865848507216953,-0.0004751252673251827,-0.005628755256378071,0.0027783290363707636,-0.004824826014268702,0.0024294393081465415,1.44,0.22,4.31,-0.1,-0.37875000000000003,-0.0014620211320552912,-0.0016394447167167314,5.700000000000003,0.0038307584252033067,
2016-06-30,0.004712588491569747,0.0060163231474863466,0.0022247866376536862,0.0017149983199971075,0.0014619885644986397,0.0010482839873660055,0.005976452441919022,0.010599310821000074,0.008839804613195668,0.015332959185482498,1.26,0.17,4.15,-0.11,-0.3565,0.00041080564287998556,0.0001193944331054908,-1.2000000000000028,-0.0008201769591664743,0.32060956626729364
2016-07-31,0.001171402354962936,-0.001186534576765652,0.0004614123914912227,0.002584294066121373,0.0017029562563450895,0.004246666132841526,-0.0007992080454375383,-0.0009955268781123294,0.03071974391774024,0.04064195963079431,1.11,0.12,3.83,-0.09,-0.3498,-0.0032759390773478003,-0.0015779515381444398,-3.5,0.01711528572322507,
2016-08-31,-0.0015082196772331358,0.00021456236878947266,-0.0042893029326567245,0.0009751678787583984,-0.0018652939190388906,0.0011102550604604744,0.007601861195622561,0.0003489916510819313,0.013212161550955948,0.015499216705973318,1.16,0.17,3.84,-0.1,-0.35775,0.002351341723498379,0.001219247034020654,-0.20000000000000284,-0.011050500425017873,
2016-09-30,-0.0010556910872727698,-0.0022742953317997916,0.0017669929198458334,0.0021130561538083015,-0.00016236402048974696,0.0023537347415807375,0.0014181466242124685,0.006888162587934232,-0.009130039869454265,-0.004113439660787588,1.23,0.19,3.91,-0.11,-0.33840000000000003,0.0007722611045837269,0.0005049533004202189,1.4000000000000057,0.002704308200577543,0.7068859191104337
2016-10-31,0.0001559439981937416,-0.0021274196096641163,0.0007778550888462021,0.0006757875250293921,-8.119189709354657e-05,0.001715900843580087,0.0012302124728318375,0.0017443986855916194,-0.006822155828836607,-0.005337370222195492,1.36,0.26,3.98,-0.07,-0.3605,-0.0002798275010134077,0.00014813684730086152,-4.0,0.02091660499480774,
2016-11-30,-0.004180408725706464,-0.006994462877672802,-0.0010654327418215814,0.0008130978094662566,-0.00040605839677532174,0.002658360292461026,0.00038668696759280863,9.914744224381877e-05,0.010199693347098027,0.011599885809078891,1.73,0.33,4.3,0.04,-0.41000000000000003,-0.001161694380113154,-0.00171149556553285,6.599999999999994,0.017602695007253644,
2016-12-31,0.0068125945893555695,0.013514263601787313,7.039378284989795e-05,0.0015485685720744158,0.0010554090689431916,0.0029248240444506024,0.012117947661518969,0.011855193124004515,0.037015573142006986,0.03354446623386487,1.95,0.33,4.29,-0.03,-0.45280000000000004,0.0013430876020397164,0.0013836923264562984,4.400000000000006,0.017328889610801035,0.5527685286210726
2017-01-31,-0.002632185863649106,-0.0085447978756239,0.0014098485718303522,0.0015118407475629425,0.0008110958348801489,0.0029946702569585426,0.002777802995506562,0.01105761187961285,0.01260148261642513,0.0009517002846322065,1.78,0.18,4.01,-0.14,-0.47875,0.0015135845179763407,0.002110880740575638,0.29999999999999716,-0.00825454212648502,
